"","Var","N","RhoRef","RhoEst","k","Theta","Contador","SMAUP","Smaup_New","Rechazos"
"957","SAR1_0.9",30,0.9,0.890406080664,779,0.865555555556,30,0.13315713275,0.0119320132472188,0
"958","SAR2_0.9",30,0.9,0.898987976916,213,0.236666666667,30,0.0399435834736,0.161044910353253,0
"959","SAR3_0.9",30,0.9,0.892083660438,239,0.265555555556,30,0.0413210123315,0.150968022096787,0
"960","SAR4_0.9",30,0.9,0.91315390663,753,0.836666666667,30,0.125204484422,0.013871126612246,0
"961","SAR0_0.9",30,0.9,0.920019021665,701,0.778888888889,30,0.110648217734,0.0187088914198932,0
"962","SAR1_0.9",30,0.9,0.883598672295,887,0.985555555556,30,0.164161959893,0.00603792106645443,0
"963","SAR2_0.9",30,0.9,0.913526961466,627,0.696666666667,30,0.0924105497025,0.0282748597542967,0
"964","SAR3_0.9",30,0.9,0.897107409728,585,0.65,30,0.0842420616759,0.0358517149327807,0
"965","SAR4_0.9",30,0.9,0.905355001431,657,0.73,30,0.100173168519,0.0241524733630457,0
"966","SAR0_0.9",30,0.9,0.909453906001,777,0.863333333333,30,0.132112550094,0.012027052789722,0
"967","SAR1_0.9",30,0.9,0.909116247666,567,0.63,30,0.0795015141343,0.0388433275557019,0
"968","SAR2_0.9",30,0.9,0.912075494577,529,0.587777777778,30,0.0717694923056,0.0467308405570489,0
"969","SAR3_0.9",30,0.9,0.879915301319,849,0.943333333333,30,0.153179160744,0.00771450706650625,0
"970","SAR4_0.9",30,0.9,0.892302056387,855,0.95,30,0.154891458571,0.00742192278039392,0
"971","SAR0_0.9",30,0.9,0.912683542212,185,0.205555555556,30,0.0383151541981,0.169943162878928,0
"972","SAR1_0.9",30,0.9,0.905991345659,161,0.178888888889,30,0.0397669806765,0.190075917131484,0
"973","SAR2_0.9",30,0.9,0.89287682859,853,0.947777777778,30,0.154308529744,0.00751708567485725,0
"974","SAR3_0.9",30,0.9,0.895527851297,161,0.178888888889,30,0.0410837973077,0.196481364709606,0
"975","SAR4_0.9",30,0.9,0.904493945792,125,0.138888888889,30,0.0426346076586,0.22508350400411,0
"976","SAR0_0.9",30,0.9,0.926906639811,103,0.114444444444,30,0.0426596821955,0.237509965306637,0
"977","SAR1_0.9",30,0.9,0.887019581339,849,0.943333333333,30,0.15316021272,0.00771255953019072,0
"978","SAR2_0.9",30,0.9,0.906186161671,449,0.498888888889,30,0.058993286225,0.0680853597771197,0
"979","SAR3_0.9",30,0.9,0.871786418451,805,0.894444444444,30,0.140802086474,0.0101949064736959,0
"980","SAR4_0.9",30,0.9,0.862833001446,373,0.414444444444,30,0.0540060681242,0.101526688151747,0
"981","SAR0_0.9",30,0.9,0.885572582756,677,0.752222222222,30,0.106291436293,0.0218488686881805,0
"982","SAR1_0.9",30,0.9,0.921040915654,649,0.721111111111,30,0.097210113124,0.0249644935197136,0
"983","SAR2_0.9",30,0.9,0.906350352782,885,0.983333333333,30,0.163762030638,0.00612213428493884,0
"984","SAR3_0.9",30,0.9,0.903501246471,549,0.61,30,0.0763589377832,0.0428059660556021,0
"985","SAR4_0.9",30,0.9,0.877487476202,147,0.163333333333,30,0.0442646163177,0.220624647844699,0
"986","SAR0_0.9",30,0.9,0.878020323932,427,0.474444444444,30,0.0587857599225,0.0787420945272447,0
"987","SAR1_0.9",30,0.9,0.899796465185,663,0.736666666667,30,0.10199274706,0.023444295079002,0
"988","SAR2_0.9",30,0.9,0.898395573954,683,0.758888888889,30,0.107085258646,0.0209607948119201,0
"989","SAR3_0.9",30,0.9,0.908752968884,217,0.241111111111,30,0.0388700469326,0.15436632974822,0
"990","SAR4_0.9",30,0.9,0.854190831952,581,0.645555555556,30,0.0868616428074,0.0382236312096305,0
"991","SAR0_0.9",30,0.9,0.881241636361,161,0.178888888889,30,0.0429229293904,0.205441363791136,0
"992","SAR1_0.9",30,0.9,0.901993170337,195,0.216666666667,30,0.0395066768482,0.169611322144895,0
"993","SAR2_0.9",30,0.9,0.890421811669,453,0.503333333333,30,0.0611485430018,0.0687391668791786,0
"994","SAR3_0.9",30,0.9,0.879977109637,329,0.365555555556,30,0.0479718926911,0.115385234313756,0
"995","SAR4_0.9",30,0.9,0.927651814127,831,0.923333333333,30,0.147638841937,0.00861772081317835,0
"996","SAR0_0.9",30,0.9,0.89989960758,443,0.492222222222,30,0.058755040135,0.0706504046583337,0
"997","SAR1_0.9",30,0.9,0.899647886647,339,0.376666666667,30,0.046695410944,0.106302010592721,0
"998","SAR2_0.9",30,0.9,0.913065896546,531,0.59,30,0.0720572405905,0.0462209391532809,0
"999","SAR3_0.9",30,0.9,0.897643456578,697,0.774444444444,30,0.110717257374,0.0193557343716735,0
"1000","SAR4_0.9",30,0.9,0.90475935367,729,0.81,30,0.118883666842,0.0160244443713156,0
