VarName;RhoReference;RhoEstimated;k;N;k_N;Smaup;reject
SAR1;0.9;0.828770268;16;20;0.04;0.580425313;1
SAR1;0.9;0.909143918;119;20;0.2975;0.138759841;0
SAR1;0.9;0.90994178;13;20;0.0325;0.547532129;1
SAR1;0.9;0.919620613;18;20;0.045;0.454890747;1
SAR1;0.9;0.886416927;4;20;0.01;0.79141151;1
SAR1;0.9;0.906124445;145;20;0.3625;0.115627724;0
SAR1;0.9;0.901576511;34;20;0.085;0.326327137;1
SAR1;0.9;0.90994178;13;20;0.0325;0.547532129;1
SAR1;0.9;0.923537655;147;20;0.3675;0.109243379;0
SAR1;0.9;0.867136152;53;20;0.1325;0.273116556;0
SAR1;0.9;0.887041712;16;20;0.04;0.52008016;1
SAR1;0.9;0.89723968;19;20;0.0475;0.465906621;1
SAR1;0.9;0.874086887;10;20;0.025;0.64488608;1
SAR1;0.9;0.870683975;18;20;0.045;0.508194884;1
SAR1;0.9;0.898147622;11;20;0.0275;0.6003519;1
SAR1;0.9;0.887769397;164;20;0.41;0.103231038;0
SAR1;0.9;0.858151377;53;20;0.1325;0.280497917;0
SAR1;0.9;0.918164855;183;20;0.4575;0.082162443;0
SAR1;0.9;0.874116738;28;20;0.07;0.396763283;1
SAR1;0.9;0.923926941;10;20;0.025;0.597265616;1
SAR1;0.9;0.880455862;35;20;0.0875;0.340772759;1
SAR1;0.9;0.917042163;7;20;0.0175;0.682505756;1
SAR1;0.9;0.902331865;35;20;0.0875;0.319675268;1
SAR1;0.9;0.885968574;4;20;0.01;0.79162442;1
SAR1;0.9;0.91582289;65;20;0.1625;0.206141532;0
SAR1;0.9;0.921519861;6;20;0.015;0.70868959;1
SAR1;0.9;0.889818752;6;20;0.015;0.731526111;1
SAR1;0.9;0.88117083;17;20;0.0425;0.51121478;1
SAR1;0.9;0.891041868;17;20;0.0425;0.500555673;1
SAR1;0.9;0.910297462;40;20;0.1;0.286456221;0
SAR1;0.9;0.890551675;77;20;0.1925;0.200102908;0
SAR1;0.9;0.908728286;18;20;0.045;0.466870484;1
SAR1;0.9;0.919883166;11;20;0.0275;0.578364831;1
SAR1;0.9;0.879596996;23;20;0.0575;0.437855343;1
SAR1;0.9;0.898715018;156;20;0.39;0.107809022;0
SAR1;0.9;0.89890675;141;20;0.3525;0.12130775;0
SAR1;0.9;0.895492304;19;20;0.0475;0.46781426;1
SAR1;0.9;0.851702491;30;20;0.075;0.404012349;1
SAR1;0.9;0.910297462;40;20;0.1;0.286456221;0
